timestamp,git_hash,hypothesis,params,cost_case,delay,oos_start,oos_end,n_days,sharpe,max_drawdown,fold_win_rate,pvalue_vs_stronger,turnover,note
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2023-07-01,2024-06-30,366,-0.276028,0.426886,nan,nan,5.7684,train fold 12
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2023-10-01,2024-09-30,366,1.101586,0.413141,nan,nan,6.3002,train fold 13
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2023-10-01,2024-09-30,366,-0.432361,0.478199,nan,nan,4.6387,train fold 13
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2024-01-01,2024-12-31,366,-1.40737,0.451998,nan,nan,5.1475,train fold 14
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2024-01-01,2024-12-31,366,-2.159564,0.469589,nan,nan,4.1025,train fold 14
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2024-04-01,2025-03-31,365,-2.125218,0.473934,nan,nan,4.8619,train fold 15
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2024-04-01,2025-03-31,365,-1.594029,0.404042,nan,nan,4.3321,train fold 15
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2024-07-01,2025-06-30,365,-1.36679,0.473085,nan,nan,5.2387,train fold 16
2026-09-24T03:36:37+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2024-07-01,2025-06-30,365,-0.881763,0.35568,nan,nan,6.1176,train fold 16
2026-09-24T03:36:38+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2024-10-01,2025-09-30,365,-0.448354,0.411893,nan,nan,5.1104,train fold 17
2026-09-24T03:36:38+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2024-10-01,2025-09-30,365,-0.50129,0.305473,nan,nan,6.1538,train fold 17
2026-09-24T03:36:38+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2025-01-01,2025-12-31,365,-0.397084,0.285383,nan,nan,5.7099,train fold 18
2026-09-24T03:36:38+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2025-01-01,2025-12-31,365,-0.147085,0.294536,nan,nan,6.1433,train fold 18
2026-09-24T03:36:38+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2025-04-01,2026-03-31,365,-0.393187,0.399705,nan,nan,5.8803,train fold 19
2026-09-24T03:36:38+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2025-04-01,2026-03-31,365,-0.421289,0.316296,nan,nan,5.9539,train fold 19
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2021-07-01,2026-06-30,1826,0.515854,0.091858,0.2,0.45195480451954806,0.8825,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",stress,0,2021-07-01,2026-06-30,1826,0.303361,0.102105,0.2,nan,0.8844,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",delay,1,2021-07-01,2026-06-30,1826,0.397849,0.114155,0.2,nan,0.8795,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2021-07-01,2026-06-30,1826,0.830266,0.470909,0.35,0.21997800219978003,4.9037,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",stress,0,2021-07-01,2026-06-30,1826,0.333545,0.506128,0.3,nan,4.9589,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",delay,1,2021-07-01,2026-06-30,1826,0.389396,0.480065,0.25,nan,4.5767,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2021-07-01,2026-06-30,1826,0.355651,0.126694,0.3,0.6207379262073792,0.515,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",stress,0,2021-07-01,2026-06-30,1826,0.233303,0.133743,0.25,nan,0.5161,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",delay,1,2021-07-01,2026-06-30,1826,0.271513,0.11865,0.3,nan,0.514,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2021-07-01,2026-06-30,1826,0.249348,0.527625,0.3,0.6742325767423257,3.9026,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",stress,0,2021-07-01,2026-06-30,1826,0.003856,0.649496,0.2,nan,4.1573,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",delay,1,2021-07-01,2026-06-30,1826,-0.039074,0.628836,0.35,nan,3.6647,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""selection"": [""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]"", ""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]""]}",base,0,2021-07-01,2026-06-30,1826,0.196733,0.439983,0.25,0.704029597040296,3.3632,primary
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""selection"": [""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]"", ""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]""]}",stress,0,2021-07-01,2026-06-30,1826,0.037966,0.500079,0.2,nan,3.3815,primary
2026-09-24T03:36:46+00:00,d216e6e,H1,"{""selection"": [""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]"", ""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]""]}",delay,1,2021-07-01,2026-06-30,1826,0.001673,0.52868,0.25,nan,3.169,primary
2026-09-24T03:36:46+00:00,d216e6e,H2,"{""L"": 20}",base,0,2021-07-01,2026-06-30,1826,-0.040597,0.565189,0.25,0.8576142385761424,8.4691,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H2,"{""L"": 20}",stress,0,2021-07-01,2026-06-30,1826,-0.315094,0.684106,0.2,nan,8.0245,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H2,"{""L"": 20}",delay,1,2021-07-01,2026-06-30,1826,-0.36903,0.714126,0.2,nan,7.9863,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H2,"{""L"": 50}",base,0,2021-07-01,2026-06-30,1826,-0.195837,0.666451,0.15,0.9048095190480951,7.3435,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H2,"{""L"": 50}",stress,0,2021-07-01,2026-06-30,1826,-0.339298,0.687326,0.15,nan,7.1999,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H2,"{""L"": 50}",delay,1,2021-07-01,2026-06-30,1826,-0.29371,0.736854,0.2,nan,7.6144,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H2,"{""selection"": [""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=20]""]}",base,0,2021-07-01,2026-06-30,1826,-0.327497,0.726002,0.3,0.9422057794220577,7.3679,primary
2026-09-24T03:36:46+00:00,d216e6e,H2,"{""selection"": [""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=20]""]}",stress,0,2021-07-01,2026-06-30,1826,-0.251866,0.652491,0.25,nan,7.4365,primary
2026-09-24T03:36:46+00:00,d216e6e,H2,"{""selection"": [""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=20]""]}",delay,1,2021-07-01,2026-06-30,1826,-0.231674,0.645684,0.25,nan,8.007,primary
2026-09-24T03:36:46+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2021-07-01,2026-06-30,1826,-0.263455,0.671645,0.3,0.91000899910009,6.7263,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",stress,0,2021-07-01,2026-06-30,1826,-0.494252,0.772893,0.2,nan,6.659,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",delay,1,2021-07-01,2026-06-30,1826,-0.596388,0.810709,0.25,nan,6.8228,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2021-07-01,2026-06-30,1826,-0.393936,0.754258,0.35,0.9591040895910409,5.7895,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",stress,0,2021-07-01,2026-06-30,1826,-0.664252,0.832112,0.25,nan,5.6315,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",delay,1,2021-07-01,2026-06-30,1826,-0.242561,0.623815,0.3,nan,5.8391,fixed cell
2026-09-24T03:36:46+00:00,d216e6e,H3,"{""selection"": [""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]""]}",base,0,2021-07-01,2026-06-30,1826,-0.616295,0.817167,0.2,0.983001699830017,6.4896,primary
2026-09-24T03:36:46+00:00,d216e6e,H3,"{""selection"": [""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]""]}",stress,0,2021-07-01,2026-06-30,1826,-0.82109,0.867674,0.2,nan,6.3406,primary
2026-09-24T03:36:46+00:00,d216e6e,H3,"{""selection"": [""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]""]}",delay,1,2021-07-01,2026-06-30,1826,-0.472141,0.760941,0.2,nan,6.5075,primary
2026-09-24T03:36:47+00:00,d216e6e,BTC_buy_hold,{},base,0,2026-07-01,2026-09-22,84,4.063661,0.069893,nan,nan,2.1188,holdout benchmark
2026-09-24T03:36:47+00:00,d216e6e,EW_monthly,{},base,0,2026-07-01,2026-09-22,84,4.172469,0.122811,nan,nan,4.5526,holdout benchmark
2026-09-24T03:36:47+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""btc""}",base,0,2025-07-01,2026-06-30,365,-1.293888,0.084942,nan,nan,1.2467,holdout train selection
2026-09-24T03:36:47+00:00,d216e6e,H1,"{""L"": 50, ""portfolio"": ""top5""}",base,0,2025-07-01,2026-06-30,365,-0.713019,0.470909,nan,nan,5.2097,holdout train selection
2026-09-24T03:36:47+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""btc""}",base,0,2025-07-01,2026-06-30,365,-1.75832,0.088079,nan,nan,0.699,holdout train selection
2026-09-24T03:36:47+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2025-07-01,2026-06-30,365,-0.546145,0.4207,nan,nan,4.1055,holdout train selection
2026-09-24T03:36:47+00:00,d216e6e,H1,"{""L"": 100, ""portfolio"": ""top5""}",base,0,2026-07-01,2026-09-22,84,2.729212,0.068066,nan,nan,2.0941,holdout (descriptive)
2026-09-24T03:36:47+00:00,d216e6e,H2,"{""L"": 20}",base,0,2025-07-01,2026-06-30,365,0.171676,0.409136,nan,nan,7.5561,holdout train selection
2026-09-24T03:36:47+00:00,d216e6e,H2,"{""L"": 50}",base,0,2025-07-01,2026-06-30,365,-0.266468,0.431554,nan,nan,8.0656,holdout train selection
2026-09-24T03:36:47+00:00,d216e6e,H2,"{""L"": 20}",base,0,2026-07-01,2026-09-22,84,2.401684,0.133277,nan,nan,19.6492,holdout (descriptive)
2026-09-24T03:36:48+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2025-07-01,2026-06-30,365,0.11975,0.408669,nan,nan,6.6105,holdout train selection
2026-09-24T03:36:48+00:00,d216e6e,H3,"{""cadence"": ""biweekly""}",base,0,2025-07-01,2026-06-30,365,-0.120133,0.326506,nan,nan,5.6342,holdout train selection
2026-09-24T03:36:48+00:00,d216e6e,H3,"{""cadence"": ""weekly""}",base,0,2026-07-01,2026-09-22,84,3.330329,0.125594,nan,nan,12.2831,holdout (descriptive)
2026-09-24T03:38:16+00:00,d216e6e,H1,"{""selection"": [""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]"", ""H1[L=100,portfolio=btc]"", ""H1[L=50,portfolio=btc]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=50,portfolio=top5]"", ""H1[L=100,portfolio=btc]""]}",gross-diagnostic,0,2021-07-01,2026-06-30,1826,0.297032,0.413138,0.3,nan,3.3253,post-hoc diagnostic (not in Holm family)
2026-09-24T03:38:16+00:00,d216e6e,H2,"{""selection"": [""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=50]"", ""H2[L=20]"", ""H2[L=20]""]}",gross-diagnostic,0,2021-07-01,2026-06-30,1826,0.166606,0.542118,0.4,nan,7.617,post-hoc diagnostic (not in Holm family)
2026-09-24T03:38:17+00:00,d216e6e,H3,"{""selection"": [""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]"", ""H3[cadence=biweekly]"", ""H3[cadence=weekly]""]}",gross-diagnostic,0,2021-07-01,2026-06-30,1826,-0.262547,0.66065,0.2,nan,6.3574,post-hoc diagnostic (not in Holm family)
